Gender,Age,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Response
Male,27,1,< 1 Year,No,30277.0,0
Male,52,0,1-2 Year,Yes,43573.0,0
Female,22,1,< 1 Year,No,44225.0,0
Female,25,1,< 1 Year,No,32508.0,0
Male,33,0,1-2 Year,Yes,2630.0,0
Male,50,1,1-2 Year,No,2630.0,0
Male,24,1,< 1 Year,No,26359.0,0
Male,49,1,1-2 Year,No,32715.0,0
Female,50,0,1-2 Year,Yes,52874.0,0
Female,36,0,1-2 Year,Yes,2630.0,0
Female,40,1,1-2 Year,No,27401.0,0
Female,65,0,1-2 Year,Yes,34570.0,0
Male,52,0,1-2 Year,Yes,29388.0,1
Male,50,0,> 2 Years,Yes,36773.0,0
Female,22,0,< 1 Year,No,25325.0,0
Female,38,0,1-2 Year,Yes,28623.0,1
Male,74,1,1-2 Year,No,2630.0,0
Female,24,0,< 1 Year,Yes,28667.0,0
Male,28,1,< 1 Year,No,31120.0,0
Female,22,0,< 1 Year,Yes,2630.0,1
Female,48,0,1-2 Year,Yes,21377.0,1
Male,48,1,1-2 Year,No,26875.0,0
Female,35,1,1-2 Year,No,38905.0,0
Male,29,1,< 1 Year,No,22267.0,0
Female,41,0,1-2 Year,Yes,2630.0,1
Male,27,1,< 1 Year,No,29034.0,0
Male,22,1,< 1 Year,No,29868.0,0
Male,31,0,1-2 Year,No,2630.0,0
Female,26,1,< 1 Year,No,24130.0,0
Female,41,0,1-2 Year,Yes,41060.0,1
Male,26,0,< 1 Year,No,21619.0,0
Male,37,0,> 2 Years,Yes,2630.0,0
Female,61,1,1-2 Year,No,38475.0,0
Female,23,1,< 1 Year,No,40441.0,0
Female,20,0,< 1 Year,Yes,34223.0,0
Female,22,0,< 1 Year,Yes,38663.0,0
Female,44,0,> 2 Years,Yes,33849.0,1
Female,28,1,< 1 Year,No,47576.0,0
Male,24,1,< 1 Year,No,2630.0,0
Male,74,0,1-2 Year,Yes,38838.0,1
Female,33,0,1-2 Year,Yes,2630.0,1
Male,45,0,1-2 Year,Yes,33533.0,1
Male,22,1,< 1 Year,No,20529.0,0
Male,47,0,1-2 Year,Yes,33541.0,0
Male,29,1,1-2 Year,No,20744.0,0
Female,55,0,1-2 Year,No,35296.0,0
Female,25,0,< 1 Year,No,39215.0,0
Female,22,1,< 1 Year,No,38312.0,0
Male,27,1,< 1 Year,No,32127.0,0
Male,58,1,1-2 Year,No,21308.0,0
Female,70,0,1-2 Year,No,34436.0,0
Male,62,0,1-2 Year,Yes,2630.0,0
Male,26,1,< 1 Year,No,2630.0,0
Female,37,0,1-2 Year,Yes,39011.0,1
Male,44,0,1-2 Year,Yes,43015.0,1
Male,51,1,1-2 Year,Yes,36436.0,0
Female,42,0,1-2 Year,Yes,32519.0,1
Female,32,1,1-2 Year,Yes,26053.0,0
Female,64,0,1-2 Year,Yes,35255.0,0
Female,22,1,< 1 Year,No,37331.0,0
Male,43,0,1-2 Year,Yes,31785.0,0
Male,37,1,1-2 Year,No,2630.0,0
Male,53,0,> 2 Years,Yes,43061.0,0
Female,20,1,< 1 Year,No,18496.0,0
Male,21,1,< 1 Year,No,35664.0,0
Male,36,1,1-2 Year,No,29394.0,0
Male,32,0,1-2 Year,Yes,2630.0,0
Female,39,1,1-2 Year,No,19320.0,0
Female,26,0,< 1 Year,Yes,56348.0,0
Female,75,0,1-2 Year,Yes,2630.0,0
Female,24,1,< 1 Year,No,2630.0,0
Male,40,0,1-2 Year,Yes,2630.0,1
Female,47,0,> 2 Years,Yes,42945.0,0
Female,24,1,< 1 Year,No,27365.0,0
Male,69,0,> 2 Years,Yes,2630.0,0
Female,46,0,1-2 Year,Yes,37769.0,1
Male,44,0,1-2 Year,Yes,2630.0,0
Male,61,0,> 2 Years,Yes,35319.0,0
Male,50,0,1-2 Year,Yes,56803.0,1
Female,30,0,< 1 Year,Yes,28605.0,1
Female,26,1,< 1 Year,No,22725.0,0
Female,23,0,< 1 Year,No,37240.0,0
Female,21,1,< 1 Year,No,33960.0,0
Male,33,0,< 1 Year,No,2630.0,0
Female,51,1,1-2 Year,No,45843.0,0
Female,29,1,< 1 Year,No,18673.0,0
Female,25,0,< 1 Year,Yes,43203.0,0
Female,49,0,1-2 Year,Yes,2630.0,1
Female,37,0,1-2 Year,Yes,2630.0,0
Male,21,0,< 1 Year,No,2630.0,0
Male,24,1,< 1 Year,No,24900.0,0
Female,24,0,< 1 Year,Yes,30664.0,0
Female,25,0,< 1 Year,Yes,27359.0,0
Female,25,1,< 1 Year,No,28696.0,0
Male,40,0,> 2 Years,Yes,24030.0,1
Female,23,1,< 1 Year,No,33575.0,0
Female,29,0,< 1 Year,No,23954.0,0
Male,39,0,1-2 Year,Yes,48219.0,0
Female,40,0,1-2 Year,Yes,29465.0,0
Male,47,0,1-2 Year,Yes,54508.0,0
Female,57,1,1-2 Year,No,59525.0,0
Female,47,0,1-2 Year,Yes,33196.0,1
Male,59,0,1-2 Year,No,30221.0,0
Male,42,0,1-2 Year,Yes,34545.0,0
Female,80,0,1-2 Year,Yes,27478.0,0
Female,27,1,< 1 Year,No,31632.0,0
Male,22,1,< 1 Year,No,2630.0,0
Male,56,0,1-2 Year,Yes,23873.0,0
Male,46,0,1-2 Year,Yes,20050.0,1
Female,22,1,< 1 Year,No,32360.0,0
Male,42,1,1-2 Year,No,42561.0,0
Male,57,0,1-2 Year,Yes,2630.0,0
Male,43,0,1-2 Year,Yes,47072.0,0
Male,48,0,1-2 Year,Yes,28197.0,1
Female,39,0,1-2 Year,Yes,46679.0,1
Male,41,0,1-2 Year,Yes,2630.0,1
Female,24,0,< 1 Year,Yes,38801.0,0
Female,49,0,1-2 Year,Yes,39142.0,1
Female,22,1,< 1 Year,No,29226.0,0
Female,41,1,1-2 Year,No,30852.0,0
Male,25,1,< 1 Year,No,31335.0,0
Male,24,0,< 1 Year,No,33555.0,0
Female,23,1,< 1 Year,No,20771.0,0
Male,47,1,1-2 Year,Yes,40336.0,0
Male,34,0,1-2 Year,Yes,2630.0,1
Female,30,1,< 1 Year,No,33830.0,0
Female,20,1,< 1 Year,Yes,2630.0,0
Male,42,0,1-2 Year,Yes,21310.0,0
Female,27,1,< 1 Year,No,48212.0,0
Female,23,1,< 1 Year,No,22356.0,0
Female,40,1,1-2 Year,No,2630.0,0
Male,53,0,> 2 Years,Yes,40125.0,0
Female,29,1,< 1 Year,No,29230.0,0
Female,25,0,< 1 Year,Yes,26108.0,0
Male,25,1,< 1 Year,No,33086.0,0
Male,34,0,1-2 Year,No,33055.0,0
Female,26,1,< 1 Year,No,32016.0,0
Male,21,0,< 1 Year,No,30916.0,0
Male,69,1,1-2 Year,No,24165.0,0
Male,51,0,1-2 Year,Yes,37594.0,0
Male,25,1,< 1 Year,No,21075.0,0
Male,53,0,1-2 Year,No,35873.0,0
Male,39,1,1-2 Year,No,23931.0,0
Male,38,0,1-2 Year,Yes,49998.0,1
Male,24,0,< 1 Year,Yes,42246.0,1
Male,27,1,< 1 Year,No,22143.0,0
Female,27,1,< 1 Year,No,40889.0,0
Female,23,1,< 1 Year,No,42088.0,0
Male,23,1,< 1 Year,No,45398.0,0
Male,40,0,1-2 Year,Yes,2630.0,0
Female,25,1,< 1 Year,No,23904.0,0
Female,32,1,< 1 Year,No,45717.0,0
Male,43,0,1-2 Year,Yes,60752.0,0
Male,37,0,1-2 Year,Yes,24039.0,0
Female,26,1,< 1 Year,No,33534.0,0
Male,72,0,1-2 Year,Yes,55227.0,0
Male,43,0,> 2 Years,Yes,48081.0,1
Female,21,1,< 1 Year,No,25601.0,0
Female,50,0,1-2 Year,Yes,2630.0,1
Female,35,0,> 2 Years,Yes,48553.0,0
Female,26,1,< 1 Year,No,16707.0,0
Male,34,0,1-2 Year,Yes,29417.0,1
Male,21,0,< 1 Year,Yes,2630.0,0
Male,37,0,1-2 Year,Yes,32863.0,0
Male,53,1,1-2 Year,No,27958.0,0
Female,22,1,< 1 Year,No,34203.0,0
Male,57,1,1-2 Year,No,29911.0,0
Male,27,0,1-2 Year,Yes,2630.0,0
Female,22,1,< 1 Year,No,2630.0,0
Female,23,1,< 1 Year,No,20813.0,0
Male,48,1,1-2 Year,No,42948.0,0
Male,56,0,1-2 Year,Yes,49158.0,1
Male,49,0,1-2 Year,Yes,37502.0,0
Male,30,1,1-2 Year,No,26126.0,0
Male,65,0,1-2 Year,Yes,23672.0,0
Female,26,1,< 1 Year,No,32137.0,0
Male,26,0,< 1 Year,Yes,2630.0,1
Male,35,0,1-2 Year,Yes,38589.0,1
Female,23,0,< 1 Year,Yes,33928.0,0
Male,44,0,1-2 Year,Yes,32978.0,1
Male,54,0,1-2 Year,Yes,52710.0,0
Female,44,0,1-2 Year,Yes,38913.0,0
Male,28,1,< 1 Year,No,23713.0,0
Male,21,1,1-2 Year,Yes,43893.0,0
Male,38,0,1-2 Year,No,2630.0,0
Male,38,0,1-2 Year,Yes,28514.0,1
Female,22,0,< 1 Year,Yes,38647.0,0
Male,49,0,1-2 Year,Yes,51549.0,1
Female,62,0,1-2 Year,Yes,2630.0,0
Female,47,0,1-2 Year,Yes,36250.0,1
Female,26,1,< 1 Year,No,2630.0,0
Male,40,0,1-2 Year,Yes,2630.0,0
Male,46,0,1-2 Year,Yes,26399.0,0
Female,33,0,1-2 Year,Yes,27181.0,1
Female,25,1,< 1 Year,No,43230.0,0
Male,33,0,1-2 Year,Yes,28867.0,0
Female,37,0,1-2 Year,Yes,33436.0,1
Female,32,0,< 1 Year,Yes,50126.0,1
Female,24,1,< 1 Year,No,32104.0,0
Male,61,1,1-2 Year,No,30301.0,0
Female,23,1,< 1 Year,No,30110.0,0
Male,20,0,1-2 Year,Yes,2630.0,1
Male,40,0,1-2 Year,Yes,25704.0,0
Female,34,0,1-2 Year,Yes,48616.0,1
Male,37,1,1-2 Year,No,31485.0,0
Female,45,0,1-2 Year,Yes,31895.0,0
Female,44,0,1-2 Year,Yes,33215.0,1
Male,28,1,< 1 Year,No,32978.0,0
Male,48,0,1-2 Year,Yes,37187.0,1
Male,24,1,< 1 Year,No,33504.0,0
Male,23,1,< 1 Year,No,38712.0,0
Female,22,0,< 1 Year,No,39215.0,0
Female,25,1,< 1 Year,No,26475.0,0
Female,32,1,< 1 Year,No,33413.0,0
Male,20,0,< 1 Year,Yes,2630.0,0
Female,35,0,1-2 Year,Yes,30674.0,1
Male,25,1,< 1 Year,No,44486.0,0
Female,61,1,1-2 Year,No,25084.0,0
Male,37,1,1-2 Year,No,47545.0,0
Male,20,1,< 1 Year,Yes,24518.0,0
Male,55,1,1-2 Year,No,32788.0,0
Female,45,0,1-2 Year,Yes,55391.0,1
Male,58,0,1-2 Year,Yes,34653.0,0
Male,43,1,1-2 Year,No,2630.0,0
Male,37,1,1-2 Year,No,2630.0,0
Male,69,1,1-2 Year,No,2630.0,0
Male,27,1,< 1 Year,No,20675.0,0
Male,42,1,1-2 Year,No,37172.0,0
Male,44,1,1-2 Year,No,37180.0,0
Female,39,0,1-2 Year,No,37224.0,0
Female,21,0,< 1 Year,No,2630.0,0
Female,23,1,< 1 Year,No,31819.0,0
Male,27,1,< 1 Year,No,2630.0,0
Female,24,0,< 1 Year,No,27669.0,0
Male,47,0,1-2 Year,Yes,34851.0,1
Female,75,1,1-2 Year,No,31252.0,0
Male,61,1,1-2 Year,No,45522.0,0
Female,37,0,1-2 Year,Yes,32823.0,1
Male,55,0,1-2 Year,Yes,48220.0,0
Female,24,1,< 1 Year,No,43746.0,0
Female,30,0,< 1 Year,Yes,2630.0,0
Male,43,0,1-2 Year,Yes,34721.0,1
Female,20,1,< 1 Year,Yes,36246.0,0
Male,25,1,< 1 Year,No,38448.0,0
Male,23,1,< 1 Year,No,33734.0,0
Male,53,1,1-2 Year,No,39530.0,0
Male,47,0,1-2 Year,Yes,29170.0,0
Female,25,1,< 1 Year,No,28282.0,0
Female,49,0,1-2 Year,Yes,2630.0,1
Female,50,0,1-2 Year,Yes,25560.0,1
Male,52,0,1-2 Year,Yes,37239.0,1
Female,24,1,< 1 Year,No,31677.0,0
Female,24,1,< 1 Year,No,47521.0,0
Male,36,0,1-2 Year,Yes,2630.0,1
Female,28,1,< 1 Year,No,24144.0,0
Female,23,1,< 1 Year,No,44655.0,0
Male,33,0,1-2 Year,Yes,29650.0,1
Female,29,1,< 1 Year,No,40733.0,0
Male,40,0,1-2 Year,Yes,2630.0,1
Male,42,1,1-2 Year,No,32046.0,0
Female,28,1,< 1 Year,No,25914.0,0
Female,50,0,1-2 Year,Yes,41417.0,1
Male,24,0,< 1 Year,Yes,2630.0,0
Male,45,0,1-2 Year,Yes,34866.0,0
Female,22,1,< 1 Year,No,28511.0,0
Female,24,1,< 1 Year,No,46415.0,0
Female,45,0,1-2 Year,Yes,40859.0,1
Female,20,0,< 1 Year,No,2630.0,0
Male,26,1,< 1 Year,No,21627.0,0
Male,39,0,1-2 Year,Yes,30674.0,0
Female,43,0,1-2 Year,Yes,34076.0,0
Male,31,0,1-2 Year,No,53224.0,0
Female,25,1,< 1 Year,No,28585.0,0
Male,49,0,> 2 Years,Yes,33725.0,1
Male,70,1,1-2 Year,No,49414.0,0
Female,29,1,< 1 Year,No,2630.0,0
Male,46,0,1-2 Year,Yes,29194.0,1
Male,20,1,< 1 Year,No,32640.0,0
Male,39,0,> 2 Years,Yes,32261.0,1
Female,33,1,< 1 Year,No,2630.0,0
Female,65,0,1-2 Year,Yes,29656.0,1
Male,22,1,< 1 Year,No,31397.0,0
Female,49,1,1-2 Year,No,34014.0,0
Male,59,0,> 2 Years,Yes,21375.0,1
Female,50,0,1-2 Year,Yes,36470.0,1
Female,32,1,< 1 Year,No,25045.0,0
Male,34,0,1-2 Year,Yes,31959.0,1
Female,24,0,< 1 Year,Yes,27490.0,0
Male,47,0,1-2 Year,Yes,32377.0,1
Female,22,1,< 1 Year,No,37337.0,0
Female,24,0,< 1 Year,Yes,34707.0,0
Male,56,0,1-2 Year,Yes,51229.0,0
Male,56,0,1-2 Year,Yes,2630.0,0
Female,46,0,1-2 Year,Yes,31638.0,0
Male,43,0,1-2 Year,No,2630.0,1
Male,22,1,< 1 Year,No,25754.0,0
Male,43,0,1-2 Year,Yes,48462.0,1
Female,26,1,< 1 Year,No,31968.0,0
Male,58,1,1-2 Year,No,41199.0,0
Female,40,1,1-2 Year,No,43440.0,0
Female,28,0,< 1 Year,Yes,28484.0,0
Male,22,1,< 1 Year,No,26017.0,0
Male,77,1,1-2 Year,No,36974.0,0
Male,44,1,1-2 Year,No,2630.0,0
Female,53,1,1-2 Year,No,2630.0,0
Male,45,0,1-2 Year,Yes,54795.0,1
Female,40,0,1-2 Year,Yes,56936.0,0
Male,24,1,< 1 Year,No,42186.0,0
Male,23,1,< 1 Year,No,2630.0,0
Female,28,0,< 1 Year,No,44959.0,0
Male,22,1,< 1 Year,No,28178.0,0
Male,27,1,< 1 Year,No,33780.0,0
Male,23,1,< 1 Year,No,39764.0,0
Female,23,1,< 1 Year,No,42328.0,0
Male,62,1,1-2 Year,Yes,43046.0,0
Female,22,1,< 1 Year,No,21502.0,0
Male,50,0,1-2 Year,Yes,45252.0,1
Male,76,1,1-2 Year,No,2630.0,0
Female,53,0,1-2 Year,Yes,59147.0,1
Female,24,0,1-2 Year,Yes,37700.0,0
Male,28,1,< 1 Year,No,35306.0,0
Male,77,0,1-2 Year,No,34177.0,0
Male,24,1,< 1 Year,No,44821.0,0
Male,25,1,< 1 Year,No,39524.0,0
Male,43,1,1-2 Year,No,24742.0,0
Male,80,0,1-2 Year,Yes,27787.0,0
Male,60,0,> 2 Years,Yes,27772.0,1
Male,24,1,< 1 Year,No,24779.0,0
Male,46,0,1-2 Year,Yes,22718.0,0
Male,24,1,< 1 Year,No,35851.0,0
Male,45,0,1-2 Year,Yes,35309.0,0
Male,64,1,1-2 Year,No,37291.0,0
Female,39,1,1-2 Year,No,2630.0,0
Female,44,0,1-2 Year,Yes,52168.0,0
Male,42,0,1-2 Year,Yes,34072.0,1
Male,27,0,< 1 Year,No,34623.0,0
Male,48,1,1-2 Year,Yes,46393.0,0
Male,67,0,1-2 Year,Yes,2630.0,1
Male,38,1,1-2 Year,No,34042.0,0
Female,35,0,1-2 Year,Yes,40592.0,1
Female,56,0,1-2 Year,Yes,54911.0,0
Male,44,0,1-2 Year,Yes,2630.0,0
Male,58,0,1-2 Year,Yes,32842.0,0
Female,24,1,< 1 Year,No,48391.0,0
Male,23,1,< 1 Year,No,28993.0,0
Female,33,1,1-2 Year,No,2630.0,0
Male,72,1,1-2 Year,No,37323.0,0
Female,39,0,1-2 Year,Yes,2630.0,1
Female,30,0,1-2 Year,Yes,33407.0,0
Male,36,0,1-2 Year,Yes,2630.0,0
Female,63,0,1-2 Year,Yes,35386.0,0
Male,49,1,1-2 Year,No,45856.0,0
Female,36,0,1-2 Year,Yes,32751.0,0
Male,48,1,1-2 Year,No,2630.0,0
Female,25,1,< 1 Year,No,29041.0,0
Male,24,1,< 1 Year,No,19651.0,0
Male,52,0,> 2 Years,Yes,21827.0,0
Male,45,0,1-2 Year,Yes,38259.0,1
Female,29,0,1-2 Year,Yes,29911.0,0
Male,35,1,1-2 Year,No,32764.0,0
Male,49,0,1-2 Year,No,31078.0,0
Female,37,0,1-2 Year,Yes,40235.0,0
Male,41,0,1-2 Year,Yes,31321.0,1
Male,41,0,1-2 Year,Yes,34280.0,0
Female,67,0,1-2 Year,Yes,25836.0,0
Male,57,0,1-2 Year,Yes,42523.0,1
Female,60,1,1-2 Year,No,31560.0,0
Male,75,0,1-2 Year,Yes,59057.0,0
Female,29,1,< 1 Year,No,47536.0,0
Male,58,0,1-2 Year,Yes,2630.0,1
Female,27,1,< 1 Year,No,44075.0,0
Male,71,1,1-2 Year,No,2630.0,0
Male,28,0,< 1 Year,No,28051.0,0
Male,74,0,1-2 Year,Yes,33712.0,0
Male,27,1,< 1 Year,No,35861.0,0
Female,24,0,< 1 Year,Yes,24810.0,0
Male,25,1,< 1 Year,No,47584.0,0
Male,25,1,< 1 Year,No,22404.0,0
Female,21,1,< 1 Year,No,31978.0,0
Female,62,1,1-2 Year,No,49746.0,0
Male,31,0,< 1 Year,Yes,27152.0,1
Male,23,1,< 1 Year,No,31791.0,0
Female,44,0,> 2 Years,Yes,34829.0,1
Male,31,0,1-2 Year,Yes,30965.0,1
Female,32,1,< 1 Year,No,30098.0,0
Female,62,1,1-2 Year,No,29114.0,0
Female,28,0,< 1 Year,Yes,2630.0,0
Male,20,1,< 1 Year,No,27755.0,0
Male,31,1,< 1 Year,No,23984.0,0
Female,50,0,1-2 Year,Yes,32054.0,0
Male,60,0,1-2 Year,Yes,36478.0,1
Male,24,1,< 1 Year,No,30919.0,0
Female,54,0,1-2 Year,Yes,41975.0,0
Female,22,1,< 1 Year,No,30841.0,0
Male,54,0,> 2 Years,Yes,56089.0,0
Female,61,0,1-2 Year,Yes,28484.0,0
Female,57,1,1-2 Year,No,40305.0,0
Female,38,0,1-2 Year,Yes,26943.0,0
Male,60,1,1-2 Year,No,42129.0,0
Male,55,0,1-2 Year,Yes,51430.0,1
Male,52,1,1-2 Year,No,32362.0,0
Male,66,0,1-2 Year,Yes,2630.0,0
Female,33,1,< 1 Year,Yes,34702.0,0
Female,27,1,< 1 Year,No,24094.0,0
Male,26,1,< 1 Year,No,29792.0,0
Female,41,0,1-2 Year,Yes,38529.0,0
Female,29,1,< 1 Year,No,2630.0,0
Female,22,1,< 1 Year,No,26306.0,0
Female,23,1,< 1 Year,No,30123.0,0
Female,26,1,< 1 Year,No,24511.0,0
Female,45,0,1-2 Year,Yes,50434.0,1
Female,58,0,1-2 Year,Yes,2630.0,0
Male,62,0,1-2 Year,Yes,29337.0,0
Male,23,1,< 1 Year,No,30726.0,0
Female,37,1,1-2 Year,No,47241.0,0
Female,28,0,< 1 Year,Yes,32628.0,0
Male,28,1,< 1 Year,No,21549.0,0
Female,21,0,< 1 Year,Yes,29056.0,0
Female,56,0,1-2 Year,Yes,37748.0,0
Male,22,0,< 1 Year,Yes,2630.0,0
Female,20,0,< 1 Year,No,31186.0,0
Male,47,0,1-2 Year,Yes,28725.0,1
Female,22,1,< 1 Year,No,35112.0,0
Male,51,0,1-2 Year,Yes,37743.0,0
Male,49,0,1-2 Year,Yes,40866.0,1
Female,55,0,1-2 Year,Yes,26620.0,1
Female,60,1,1-2 Year,No,2630.0,0
Female,22,0,< 1 Year,Yes,31349.0,1
Male,47,0,1-2 Year,Yes,2630.0,0
Female,58,0,1-2 Year,Yes,43151.0,0
Female,33,1,< 1 Year,No,2630.0,0
Male,50,1,1-2 Year,No,48715.0,0
Male,50,0,1-2 Year,Yes,45638.0,0
Female,38,0,1-2 Year,Yes,27955.0,1
Male,44,1,1-2 Year,No,36607.0,0
Male,65,1,1-2 Year,No,31935.0,0
Male,24,1,< 1 Year,No,34450.0,0
Female,24,1,< 1 Year,No,27699.0,0
Male,62,0,1-2 Year,Yes,31422.0,0
Female,42,0,1-2 Year,Yes,2630.0,0
Male,74,1,1-2 Year,No,24396.0,0
Male,50,0,> 2 Years,Yes,2630.0,0
Female,26,1,< 1 Year,No,39629.0,0
Female,32,0,< 1 Year,Yes,42231.0,1
Female,44,0,1-2 Year,No,32704.0,0
Female,36,0,1-2 Year,Yes,2630.0,0
Male,26,1,< 1 Year,No,33099.0,0
Female,33,1,< 1 Year,No,28290.0,0
Male,63,0,1-2 Year,Yes,55551.0,1
Male,26,1,< 1 Year,No,38002.0,0
Female,28,1,< 1 Year,No,43549.0,0
Female,49,0,1-2 Year,Yes,2630.0,0
Male,60,1,1-2 Year,No,24163.0,0
Male,23,0,< 1 Year,Yes,29352.0,0
Male,27,1,< 1 Year,No,28201.0,0
Female,26,0,< 1 Year,Yes,27987.0,1
Male,75,0,1-2 Year,Yes,37091.0,0
Female,28,0,< 1 Year,Yes,2630.0,0
Female,28,1,< 1 Year,No,25011.0,0
Male,30,1,< 1 Year,No,29187.0,0
Female,34,1,1-2 Year,No,22653.0,0
Female,37,0,1-2 Year,No,33498.0,0
Male,22,0,< 1 Year,Yes,33408.0,0
Female,25,1,< 1 Year,No,52526.0,0
Male,42,0,1-2 Year,Yes,25500.0,1
Male,46,1,1-2 Year,No,35042.0,0
Male,73,0,1-2 Year,Yes,2630.0,0
Male,53,0,1-2 Year,Yes,2630.0,1
Female,27,1,< 1 Year,No,23741.0,0
Male,37,0,1-2 Year,Yes,27168.0,0
Female,65,1,1-2 Year,No,47045.0,0
Male,28,1,< 1 Year,No,39136.0,0
Male,55,0,> 2 Years,Yes,43059.0,0
Female,35,0,1-2 Year,Yes,26240.0,1
Male,58,0,1-2 Year,Yes,2630.0,0
Female,27,1,< 1 Year,No,31379.0,0
Female,30,1,< 1 Year,No,2630.0,0
Female,21,1,< 1 Year,Yes,33650.0,0
Female,23,0,< 1 Year,Yes,34082.0,0
Female,27,0,< 1 Year,Yes,21479.0,0
Female,23,1,< 1 Year,No,32133.0,0
Female,24,0,< 1 Year,Yes,30164.0,0
Male,24,1,< 1 Year,No,27704.0,0
Female,24,1,< 1 Year,No,31234.0,0
Female,24,1,< 1 Year,Yes,22214.0,0
Female,28,0,< 1 Year,Yes,2630.0,0
Female,26,1,< 1 Year,No,24669.0,0
Male,21,1,1-2 Year,No,40789.0,0
Male,56,1,1-2 Year,No,22392.0,0
Male,67,1,1-2 Year,No,27456.0,0
Male,24,1,< 1 Year,No,20659.0,0
Female,65,0,1-2 Year,No,29266.0,0
Female,23,0,< 1 Year,Yes,26938.0,0
Male,46,0,1-2 Year,Yes,29335.0,0
Male,43,0,1-2 Year,Yes,34376.0,0
Male,26,1,< 1 Year,No,57605.0,0
Male,23,1,< 1 Year,No,35447.0,0
Female,33,1,< 1 Year,No,2630.0,0
Female,24,1,< 1 Year,No,22262.0,0
Female,26,0,< 1 Year,Yes,23921.0,0
Female,22,1,< 1 Year,No,21234.0,0
Female,33,0,< 1 Year,Yes,2630.0,1
Female,23,1,< 1 Year,No,29792.0,0
Female,26,1,< 1 Year,No,26785.0,0
Female,46,0,> 2 Years,Yes,44054.0,1
Male,28,1,< 1 Year,No,21654.0,0
Male,25,0,1-2 Year,Yes,35411.0,0
Female,42,0,> 2 Years,Yes,25719.0,1
Male,41,0,1-2 Year,Yes,2630.0,1
Female,29,1,< 1 Year,No,59477.0,0
Male,58,0,1-2 Year,Yes,26804.0,0
Male,20,1,< 1 Year,No,30293.0,0
Male,21,0,< 1 Year,No,52552.0,0
Female,56,0,1-2 Year,Yes,2630.0,1
Male,27,1,< 1 Year,No,27093.0,0
Male,42,0,1-2 Year,Yes,27871.0,0
Female,35,0,1-2 Year,Yes,40388.0,0
Male,24,1,< 1 Year,No,36603.0,0
Male,44,0,1-2 Year,Yes,27931.0,1
Female,32,0,< 1 Year,Yes,42201.0,0
Female,23,0,< 1 Year,Yes,25070.0,0
Male,22,1,< 1 Year,No,42635.0,0
Female,24,1,< 1 Year,No,37096.0,0
Female,33,1,< 1 Year,No,32585.0,0
Female,41,0,1-2 Year,Yes,26759.0,1
Female,25,1,< 1 Year,No,24500.0,0
Male,34,1,1-2 Year,No,35713.0,0
Female,28,1,< 1 Year,No,39809.0,0
Male,55,0,> 2 Years,Yes,2630.0,0
Male,76,0,1-2 Year,Yes,34386.0,0
Male,47,1,1-2 Year,No,38495.0,0
Female,29,0,< 1 Year,No,46558.0,0
Female,58,1,1-2 Year,No,34939.0,0
Male,62,0,1-2 Year,Yes,31576.0,1
Female,25,0,< 1 Year,Yes,36663.0,1
Female,45,0,1-2 Year,Yes,39946.0,0
Female,23,1,< 1 Year,No,24830.0,0
Female,23,1,< 1 Year,No,24798.0,0
Male,24,1,< 1 Year,No,32699.0,0
Male,42,1,1-2 Year,No,2630.0,0
Male,24,1,< 1 Year,No,44443.0,0
Female,21,1,< 1 Year,No,51479.0,0
Male,52,1,1-2 Year,No,43007.0,0
Female,24,1,< 1 Year,No,24011.0,0
Female,24,0,< 1 Year,No,30276.0,0
Female,50,0,< 1 Year,Yes,32614.0,0
Male,58,0,1-2 Year,Yes,26629.0,0
Female,24,0,< 1 Year,Yes,23752.0,0
Male,49,0,1-2 Year,Yes,40740.0,0
Male,26,1,< 1 Year,No,2630.0,0
Male,33,0,< 1 Year,Yes,56659.0,1
Female,38,1,1-2 Year,No,25648.0,0
Female,25,1,< 1 Year,No,27731.0,0
Male,28,0,< 1 Year,Yes,30463.0,0
Male,65,1,1-2 Year,No,36231.0,0
Male,44,0,1-2 Year,Yes,28566.0,1
Female,49,1,1-2 Year,No,58028.0,0
Male,49,1,1-2 Year,Yes,2630.0,0
Female,22,1,< 1 Year,No,31594.0,0
Male,49,0,1-2 Year,Yes,52979.0,1
Female,22,1,< 1 Year,No,49162.0,0
Female,21,1,< 1 Year,No,38594.0,0
Female,24,0,< 1 Year,No,24070.0,0
Male,31,1,< 1 Year,No,33010.0,0
Female,22,1,< 1 Year,No,34750.0,0
Female,25,1,< 1 Year,No,22786.0,0
Male,50,0,1-2 Year,Yes,29414.0,0
Male,25,0,< 1 Year,Yes,33419.0,0
Female,43,1,1-2 Year,No,32683.0,0
Male,41,1,1-2 Year,No,43036.0,0
Female,75,1,1-2 Year,No,35353.0,0
Female,24,0,< 1 Year,Yes,30335.0,0
Female,25,0,< 1 Year,Yes,26924.0,0
Female,21,1,< 1 Year,No,34890.0,0
Male,46,0,1-2 Year,Yes,2630.0,1
Female,36,0,1-2 Year,Yes,22967.0,0
Male,27,1,< 1 Year,No,49453.0,0
Male,22,1,< 1 Year,No,22301.0,0
Male,22,1,< 1 Year,No,26956.0,0
Female,23,1,< 1 Year,No,33266.0,0
Female,53,0,1-2 Year,Yes,32746.0,0
Female,59,1,1-2 Year,No,37556.0,0
